bar num, offset
5695, 127:41:037
5696, 127:41:843
5697, 127:42:648
5698, 127:43:453
5699, 127:44:259
5700, 127:45:064
5701, 127:45:870
5702, 127:46:675
5703, 127:47:480
5704, 127:48:286
5705, 127:49:091
5706, 127:49:896
5707, 127:50:702
5708, 127:51:507
5709, 127:52:313
5710, 127:53:118
5711, 127:53:923
5712, 127:54:729
5713, 127:55:534
5714, 127:56:339
5715, 127:57:145
5716, 127:57:950
5717, 127:58:755
5718, 127:59:561
5719, 128:00:366
5720, 128:01:172
5721, 128:01:977
5722, 128:02:782
5723, 128:03:588
5724, 128:04:393
5725, 128:05:198
5726, 128:06:004
5727, 128:06:809
5728, 128:07:615
5729, 128:08:420
5730, 128:09:225
5731, 128:10:031
5732, 128:10:836
5733, 128:11:641
5734, 128:12:447
5735, 128:13:252
5736, 128:14:057
5737, 128:14:863
5738, 128:15:668
5739, 128:16:474
5740, 128:17:279
5741, 128:18:084
5742, 128:18:890
5743, 128:19:695
5744, 128:20:500
5745, 128:21:306
5746, 128:22:111
5747, 128:22:917
5748, 128:23:722
5749, 128:24:527
5750, 128:25:333
5751, 128:26:138
5752, 128:26:943
5753, 128:27:749
5754, 128:28:554
5755, 128:29:359
5756, 128:30:165
5757, 128:30:970
5758, 128:31:776
5759, 128:32:581
5760, 128:33:386
5761, 128:34:192
5762, 128:34:997
5763, 128:35:802
5764, 128:36:608
5765, 128:37:413
5766, 128:38:219
5767, 128:39:024
5768, 128:39:829
5769, 128:40:635
5770, 128:41:440
5771, 128:42:245
5772, 128:43:051
5773, 128:43:856
5774, 128:44:662
5775, 128:45:467
5776, 128:46:272
5777, 128:47:078
5778, 128:47:883
5779, 128:48:688
5780, 128:49:494
5781, 128:50:299
5782, 128:51:104
5783, 128:51:910
5784, 128:52:715
5785, 128:53:521
5786, 128:54:326
5787, 128:55:131
5788, 128:55:937
5789, 128:56:742
5790, 128:57:547
5791, 128:58:353
5792, 128:59:158
5793, 128:59:964
5794, 129:00:769
5795, 129:01:574
5796, 129:02:380
5797, 129:03:185
5798, 129:03:990
5799, 129:04:796
5800, 129:05:601
5801, 129:06:406
5802, 129:07:212
5803, 129:08:017
5804, 129:08:823
5805, 129:09:628
5806, 129:10:433
5807, 129:11:239
5808, 129:12:044
5809, 129:12:818
5810, 129:13:592
5811, 129:14:342
5812, 129:15:092
5813, 129:15:842
5814, 129:16:592
5815, 129:17:342
5816, 129:18:092
5817, 129:18:842
5818, 129:19:592
5819, 129:20:342
5820, 129:21:092
5821, 129:21:842
5822, 129:22:592
5823, 129:23:342
5824, 129:24:092
5825, 129:24:842
5826, 129:25:303
5827, 129:25:903
5828, 129:26:608
5829, 129:27:314
5830, 129:28:020
5831, 129:28:726
5832, 129:29:432
5833, 129:30:138
5834, 129:30:844
5835, 129:31:550
5836, 129:32:255
5837, 129:32:961
5838, 129:33:667
5839, 129:34:373
5840, 129:35:079
5841, 129:35:785
5842, 129:36:491
5843, 129:37:197
5844, 129:37:902
5845, 129:38:608
5846, 129:39:314
5847, 129:40:020
5848, 129:40:726
5849, 129:41:432
5850, 129:42:138
5851, 129:42:844
5852, 129:43:550
5853, 129:44:255
5854, 129:44:961
5855, 129:45:667
5856, 129:46:373
5857, 129:47:079
5858, 129:47:785
5859, 129:48:535
5860, 129:49:285
5861, 129:50:035
5862, 129:50:785
5863, 129:51:535
5864, 129:52:285
5865, 129:53:035
5866, 129:53:493
5867, 129:54:350
5868, 129:55:207
5869, 129:56:064
5870, 129:56:921
5871, 129:57:778
5872, 129:58:635
5873, 129:59:492
5874, 130:00:350
5875, 130:01:207
5876, 130:02:064
5877, 130:02:921
5878, 130:03:778
5879, 130:04:635
5880, 130:05:492
5881, 130:06:350
5882, 130:07:207
5883, 130:08:064
5884, 130:08:921
5885, 130:09:778
5886, 130:10:635
5887, 130:11:492
5888, 130:12:350
5889, 130:13:207
5890, 130:14:064
5891, 130:14:921
5892, 130:15:778
5893, 130:16:635
5894, 130:17:492
5895, 130:18:350
5896, 130:19:207
5897, 130:20:064
5898, 130:20:921
5899, 130:21:778
5900, 130:22:635
5901, 130:23:492
5902, 130:24:350
5903, 130:25:207
5904, 130:26:064
5905, 130:26:921
5906, 130:27:778
5907, 130:28:635
5908, 130:29:492
5909, 130:30:350
5910, 130:31:207
5911, 130:32:064
5912, 130:32:921
5913, 130:33:778
5914, 130:34:635
5915, 130:35:492
5916, 130:36:350
5917, 130:37:207
5918, 130:38:064
5919, 130:38:921
5920, 130:39:778
5921, 130:40:635
5922, 130:41:492
5923, 130:42:350
5924, 130:43:207
5925, 130:44:064
5926, 130:44:921
5927, 130:45:778
5928, 130:46:635
5929, 130:47:492
5930, 130:48:350
5931, 130:49:207
5932, 130:50:064
5933, 130:50:921
5934, 130:51:778
5935, 130:52:635
5936, 130:53:492
5937, 130:54:350
5938, 130:55:207
5939, 130:56:064
5940, 130:56:921
5941, 130:57:778
5942, 130:58:635
5943, 130:59:492
5944, 131:00:350
5945, 131:01:207
5946, 131:02:064
5947, 131:02:921
5948, 131:03:778
5949, 131:04:635
5950, 131:05:492
5951, 131:06:350
5952, 131:07:207
5953, 131:08:064
5954, 131:08:921
5955, 131:09:778
5956, 131:10:635
5957, 131:11:492
5958, 131:12:350
5959, 131:13:207
5960, 131:14:064
5961, 131:14:921
5962, 131:15:778
5963, 131:16:635
5964, 131:17:492
5965, 131:18:350
5966, 131:19:207
5967, 131:20:064
5968, 131:20:921
5969, 131:21:778
5970, 131:22:635
5971, 131:23:492
5972, 131:24:350
5973, 131:25:207
5974, 131:26:064
5975, 131:26:921
5976, 131:27:778
5977, 131:28:635
5978, 131:29:492
5979, 131:30:350
5980, 131:31:207
5981, 131:32:064
5982, 131:32:921
5983, 131:33:778
5984, 131:34:635
5985, 131:35:492
5986, 131:36:350
5987, 131:37:207
5988, 131:38:064
5989, 131:38:921
5990, 131:39:778
5991, 131:40:635
5992, 131:41:492
5993, 131:42:350
5994, 131:43:207
5995, 131:44:064
5996, 131:44:921
5997, 131:45:778
5998, 131:46:635
5999, 131:47:492
6000, 131:48:350
6001, 131:49:207
6002, 131:50:064
6003, 131:50:921
6004, 131:51:778
6005, 131:52:635
6006, 131:53:492
6007, 131:54:350
6008, 131:55:207
6009, 131:56:064
6010, 131:56:921
6011, 131:57:778
6012, 131:58:635
6013, 131:59:492
6014, 132:00:350
6015, 132:01:207
6016, 132:02:064
6017, 132:02:921
6018, 132:03:778
6019, 132:04:635
6020, 132:05:492
6021, 132:06:350
6022, 132:07:207
6023, 132:08:064
6024, 132:08:921
6025, 132:09:778
6026, 132:10:635
6027, 132:11:492
6028, 132:12:350
6029, 132:13:207
6030, 132:14:064
6031, 132:14:921
6032, 132:15:778
6033, 132:16:635
6034, 132:17:492
6035, 132:18:350
6036, 132:19:207
6037, 132:20:064
6038, 132:20:921
6039, 132:21:778
6040, 132:22:635
6041, 132:23:492
6042, 132:24:350
6043, 132:25:207
6044, 132:26:064
6045, 132:26:921
6046, 132:27:778
6047, 132:28:635
6048, 132:29:492
6049, 132:30:350
6050, 132:31:207
6051, 132:32:064
6052, 132:32:921
6053, 132:33:778
6054, 132:34:635
6055, 132:35:492
6056, 132:36:350
6057, 132:37:207
6058, 132:38:064
6059, 132:38:921
6060, 132:39:778
6061, 132:40:635
6062, 132:41:492
6063, 132:42:350
6064, 132:43:207
6065, 132:44:064
6066, 132:44:921
6067, 132:45:778
6068, 132:46:635
6069, 132:47:492
6070, 132:48:350
6071, 132:49:207
6072, 132:50:064
6073, 132:50:921
6074, 132:51:778
6075, 132:52:635
6076, 132:53:492
6077, 132:54:350
6078, 132:55:207
6079, 132:56:064
6080, 132:56:921
6081, 132:57:778
6082, 132:58:635
6083, 132:59:492
6084, 133:00:350
6085, 133:01:207
6086, 133:02:064
6087, 133:02:921
6088, 133:03:778
6089, 133:04:635
6090, 133:05:492
6091, 133:06:350
6092, 133:07:207
6093, 133:08:064
6094, 133:08:921
6095, 133:09:778
6096, 133:10:635
6097, 133:11:492
6098, 133:12:350
6099, 133:13:207
6100, 133:14:064
6101, 133:14:921
6102, 133:15:778
6103, 133:16:635
6104, 133:17:492
6105, 133:18:350
6106, 133:19:207
6107, 133:20:064
6108, 133:20:921
6109, 133:21:778
6110, 133:22:635
6111, 133:23:492
6112, 133:24:350
6113, 133:25:207
6114, 133:26:064
6115, 133:26:921
6116, 133:27:778
6117, 133:28:635
6118, 133:29:492
6119, 133:30:350
6120, 133:31:207
6121, 133:32:064
6122, 133:32:921
6123, 133:33:778
6124, 133:34:635
6125, 133:35:492
6126, 133:36:350
6127, 133:37:207
6128, 133:38:064
6129, 133:38:921
6130, 133:39:778
6131, 133:40:635
6132, 133:41:492
6133, 133:42:350
6134, 133:43:207
6135, 133:44:064
6136, 133:44:921
6137, 133:45:778
6138, 133:46:635
6139, 133:47:492
6140, 133:48:350
6141, 133:49:207
6142, 133:50:064
6143, 133:50:921
6144, 133:51:778
6145, 133:52:635
6146, 133:53:492
6147, 133:54:350
6148, 133:55:207
6149, 133:56:064
6150, 133:56:921
6151, 133:57:778
6152, 133:58:635
6153, 133:59:492
6154, 134:00:350
6155, 134:01:207
6156, 134:02:064
6157, 134:02:921
6158, 134:03:778
6159, 134:04:635
6160, 134:05:492
6161, 134:06:099
6162, 134:07:510
6163, 134:08:922
6164, 134:10:334
6165, 134:11:746
6166, 134:13:157
6167, 134:14:569
6168, 134:15:981
6169, 134:17:393
6170, 134:18:804
6171, 134:20:216
6172, 134:21:628
6173, 134:23:040
6174, 134:24:451
6175, 134:25:863
6176, 134:27:275
6177, 134:28:687
6178, 134:30:099
6179, 134:31:510
6180, 134:32:922
6181, 134:34:334
6182, 134:35:746
6183, 134:37:157
6184, 134:38:569
6185, 134:39:981
6186, 134:41:393
6187, 134:42:804
6188, 134:44:216
6189, 134:45:628
6190, 134:47:040
6191, 134:48:451
6192, 134:49:863
6193, 134:51:275
6194, 134:52:687
6195, 134:54:099
6196, 134:55:510
6197, 134:56:922
6198, 134:58:334
6199, 134:59:746
6200, 135:01:157
6201, 135:02:569
6202, 135:03:981
6203, 135:05:393
6204, 135:06:804
6205, 135:08:216
6206, 135:09:628
6207, 135:11:040
6208, 135:12:451
6209, 135:13:863
6210, 135:15:275
6211, 135:16:687
6212, 135:18:099
6213, 135:19:510
6214, 135:20:922
6215, 135:22:334
6216, 135:23:746
6217, 135:25:157
6218, 135:26:569
6219, 135:27:981
6220, 135:29:393
6221, 135:30:804
6222, 135:32:216
6223, 135:33:628
6224, 135:35:040
6225, 135:36:451
6226, 135:37:863
6227, 135:39:275
6228, 135:40:687
6229, 135:42:099
6230, 135:43:510
6231, 135:44:922
6232, 135:46:334
6233, 135:47:746
6234, 135:49:157
6235, 135:50:569
6236, 135:51:981
6237, 135:53:393
6238, 135:54:804
6239, 135:56:216
6240, 135:57:628
6241, 135:59:040
6242, 136:00:451
6243, 136:01:863
6244, 136:03:275
6245, 136:04:687
6246, 136:06:099
6247, 136:07:510
6248, 136:08:922
6249, 136:10:334
6250, 136:11:746
6251, 136:13:157
6252, 136:14:569
6253, 136:15:981
6254, 136:17:393
6255, 136:18:804
6256, 136:20:216
6257, 136:21:628
6258, 136:23:040
6259, 136:24:451
6260, 136:25:863
6261, 136:27:275
6262, 136:28:687
6263, 136:30:099
6264, 136:31:510
6265, 136:32:922
6266, 136:34:334
6267, 136:35:746
6268, 136:37:157
6269, 136:38:569
6270, 136:39:981
6271, 136:41:393
6272, 136:42:804
6273, 136:44:216
6274, 136:45:628
6275, 136:47:040
6276, 136:48:451
6277, 136:49:863
6278, 136:51:275
6279, 136:52:687
6280, 136:54:099
6281, 136:55:510
6282, 136:56:922
6283, 136:58:334
6284, 136:59:746
6285, 137:01:157
6286, 137:02:569
6287, 137:03:981
6288, 137:05:393
6289, 137:06:804
6290, 137:08:216
6291, 137:09:628
6292, 137:11:040
6293, 137:12:451
6294, 137:13:863
6295, 137:15:275
6296, 137:16:687
6297, 137:18:099
6298, 137:19:510
6299, 137:20:922
6300, 137:22:334
6301, 137:23:746
6302, 137:25:157
6303, 137:26:569
6304, 137:27:981
6305, 137:29:393
6306, 137:30:804
6307, 137:32:216
6308, 137:33:628
6309, 137:35:040
6310, 137:36:451
6311, 137:37:863
6312, 137:39:275
6313, 137:40:687
6314, 137:42:099
6315, 137:43:510
6316, 137:44:922
6317, 137:46:334
6318, 137:47:746
6319, 137:49:157
6320, 137:50:569
6321, 137:51:981
6322, 137:53:393
6323, 137:54:804
6324, 137:56:216
6325, 137:57:628
6326, 137:59:040
6327, 138:00:451
6328, 138:01:863
6329, 138:03:275
6330, 138:04:687
6331, 138:06:099
6332, 138:07:510
6333, 138:08:922
6334, 138:10:334
6335, 138:11:746
6336, 138:13:157
6337, 138:14:569
6338, 138:15:981
6339, 138:17:393
6340, 138:18:804
6341, 138:20:216
6342, 138:21:628
6343, 138:23:040
6344, 138:24:451
6345, 138:25:863
6346, 138:26:298
6347, 138:28:102
6348, 138:29:907
6349, 138:31:711
6350, 138:33:516
6351, 138:35:320
6352, 138:37:125
6353, 138:38:929
6354, 138:40:734
6355, 138:42:538
6356, 138:44:343
6357, 138:46:147
6358, 138:47:952
6359, 138:49:756
6360, 138:51:561
6361, 138:53:365
6362, 138:55:170
6363, 138:56:974
6364, 138:58:779
6365, 139:00:583
6366, 139:02:388
6367, 139:04:192
6368, 139:05:997
6369, 139:07:801
6370, 139:09:606
6371, 139:11:410
6372, 139:13:215
6373, 139:15:019
6374, 139:16:824
6375, 139:18:628
6376, 139:20:433
6377, 139:22:237
6378, 139:24:042
6379, 139:25:846
6380, 139:27:651
6381, 139:29:455
6382, 139:31:260
6383, 139:33:064
6384, 139:34:869
6385, 139:36:673
6386, 139:38:478
6387, 139:40:282
6388, 139:42:087
6389, 139:43:891
6390, 139:45:696
6391, 139:47:501
6392, 139:49:305
6393, 139:51:110
6394, 139:52:914
6395, 139:54:719
6396, 139:56:523
6397, 139:58:328
6398, 140:00:132
6399, 140:01:937
6400, 140:03:741
6401, 140:05:546
6402, 140:07:350
6403, 140:09:155
6404, 140:10:959
6405, 140:12:764
6406, 140:14:568
6407, 140:16:373
6408, 140:18:177
6409, 140:19:982
6410, 140:21:786
6411, 140:23:591
6412, 140:25:395
6413, 140:27:200
6414, 140:29:004
6415, 140:30:809
6416, 140:32:613
6417, 140:34:418
6418, 140:36:222
6419, 140:38:027
6420, 140:39:831
6421, 140:41:636
6422, 140:43:440
6423, 140:45:245
6424, 140:47:049
6425, 140:48:854
6426, 140:50:658
6427, 140:52:463
6428, 140:54:267
6429, 140:56:072
6430, 140:57:876
6431, 140:59:681
6432, 141:01:485
6433, 141:03:290
6434, 141:05:094
6435, 141:06:899
6436, 141:08:704
6437, 141:10:508
6438, 141:12:313
6439, 141:14:117
6440, 141:15:922
6441, 141:17:726
6442, 141:19:531
6443, 141:21:335
6444, 141:23:140
6445, 141:24:944
6446, 141:26:749
6447, 141:28:553
6448, 141:30:358
6449, 141:32:162
6450, 141:33:967
6451, 141:35:771
6452, 141:37:576
6453, 141:39:380
6454, 141:41:185
6455, 141:42:989
6456, 141:44:794
6457, 141:46:598
6458, 141:48:403
6459, 141:50:207
6460, 141:52:012
6461, 141:53:816
6462, 141:55:621
6463, 141:57:425
6464, 141:59:230
6465, 142:01:034
6466, 142:02:839
6467, 142:04:643
6468, 142:06:448
6469, 142:08:252
6470, 142:10:057
6471, 142:11:861
6472, 142:13:666
6473, 142:15:470
6474, 142:17:275
6475, 142:19:079
6476, 142:20:884
6477, 142:22:688
6478, 142:24:493
6479, 142:26:297
6480, 142:28:102
6481, 142:29:907
6482, 142:31:711
6483, 142:33:516
6484, 142:35:320
6485, 142:37:125
6486, 142:38:929
6487, 142:40:734
6488, 142:42:538
6489, 142:44:343
6490, 142:46:147
6491, 142:47:952
6492, 142:49:756
6493, 142:51:561
6494, 142:53:365
6495, 142:55:170
6496, 142:56:974
6497, 142:58:779
6498, 143:00:583
6499, 143:02:388
6500, 143:04:192
6501, 143:05:997
6502, 143:07:801
6503, 143:09:606
6504, 143:11:410
6505, 143:13:215
6506, 143:15:019
6507, 143:16:549
6508, 143:18:424
6509, 143:20:299
6510, 143:22:174
6511, 143:24:049
6512, 143:25:924
6513, 143:27:799
6514, 143:29:674
6515, 143:31:549
6516, 143:33:424
6517, 143:35:299
6518, 143:37:174
6519, 143:39:049
6520, 143:40:924
6521, 143:42:799
6522, 143:44:674
6523, 143:46:549
6524, 143:48:424
6525, 143:50:299
6526, 143:52:174
6527, 143:54:049
6528, 143:55:924
6529, 143:57:799
6530, 143:59:674
6531, 144:01:549
6532, 144:03:424
6533, 144:05:299
6534, 144:07:174
6535, 144:09:049
6536, 144:10:924
6537, 144:12:799
6538, 144:14:674
6539, 144:16:549
6540, 144:18:424
6541, 144:20:299
6542, 144:22:174
6543, 144:24:049
6544, 144:25:924
6545, 144:27:799
6546, 144:29:674
6547, 144:31:549
6548, 144:33:424
6549, 144:35:299
6550, 144:37:174
6551, 144:39:049
6552, 144:40:924
6553, 144:42:799
6554, 144:44:674
6555, 144:46:549
6556, 144:48:424
6557, 144:50:299
6558, 144:52:174
6559, 144:54:049
6560, 144:55:924
6561, 144:57:799
6562, 144:59:674
6563, 145:01:549
6564, 145:03:424
6565, 145:05:299
6566, 145:07:174
6567, 145:09:049
6568, 145:10:924
6569, 145:12:799
6570, 145:14:674
6571, 145:16:549
6572, 145:18:423
6573, 145:19:623
6574, 145:20:298
6575, 145:21:701
6576, 145:23:105
6577, 145:24:508
6578, 145:25:912
6579, 145:27:315
6580, 145:28:719
6581, 145:30:122
6582, 145:31:526
6583, 145:32:929
6584, 145:34:333
6585, 145:35:736
6586, 145:37:140
6587, 145:38:543
6588, 145:39:947
6589, 145:41:350
6590, 145:42:754
6591, 145:44:157
6592, 145:45:561
6593, 145:46:964
6594, 145:47:042
6595, 145:47:375
6596, 145:47:727
6597, 145:48:127
6598, 145:48:357
6599, 145:48:657
6600, 145:48:957
6601, 145:49:332
6602, 145:49:760
6603, 145:50:307
6604, 145:52:182
6605, 145:54:057
6606, 145:55:932
6607, 145:57:807
6608, 145:59:682
6609, 146:01:557
6610, 146:03:432
6611, 146:05:307
6612, 146:07:182
6613, 146:09:057
6614, 146:10:932
6615, 146:12:807
6616, 146:14:682
6617, 146:16:557
6618, 146:18:432
6619, 146:20:307
6620, 146:22:182
6621, 146:24:057
6622, 146:25:932
6623, 146:27:807
6624, 146:29:682
6625, 146:31:557
6626, 146:33:432
6627, 146:35:307
6628, 146:37:182
6629, 146:39:057
6630, 146:40:932
6631, 146:42:807
6632, 146:44:682
6633, 146:46:557
6634, 146:48:432
6635, 146:50:307
6636, 146:52:182
6637, 146:54:057
6638, 146:55:932
6639, 146:57:807
6640, 146:59:682
6641, 147:01:557
6642, 147:03:432
6643, 147:05:307
6644, 147:07:182
6645, 147:09:057
6646, 147:10:932
6647, 147:12:807
6648, 147:14:682
6649, 147:16:557
6650, 147:18:432
6651, 147:20:307
6652, 147:22:182
6653, 147:24:057
6654, 147:25:932
6655, 147:27:807
6656, 147:29:682
6657, 147:31:557
6658, 147:33:432
6659, 147:35:307
6660, 147:37:182
6661, 147:39:057
6662, 147:40:932
6663, 147:42:807
6664, 147:44:682
6665, 147:46:557
6666, 147:48:432
6667, 147:50:307
6668, 147:52:182
6669, 147:54:057
6670, 147:55:932
6671, 147:57:807
6672, 147:58:183
6673, 147:59:516
6674, 148:00:849
6675, 148:02:183
6676, 148:03:516
6677, 148:04:849
6678, 148:06:183
6679, 148:07:516
6680, 148:08:849
6681, 148:10:183
6682, 148:11:516
6683, 148:12:849
6684, 148:14:183
6685, 148:15:516
6686, 148:16:849
6687, 148:18:183
6688, 148:19:516
6689, 148:20:849
6690, 148:22:183
6691, 148:23:516
6692, 148:24:849
6693, 148:26:183
6694, 148:27:516
6695, 148:28:849
6696, 148:30:183
6697, 148:31:516
6698, 148:32:849
6699, 148:34:183
6700, 148:35:516
6701, 148:36:849
6702, 148:38:183
6703, 148:39:516
6704, 148:40:849
6705, 148:42:183
6706, 148:43:516
6707, 148:44:849
6708, 148:46:183
6709, 148:47:516
6710, 148:48:849
6711, 148:50:183
6712, 148:51:516
6713, 148:52:849
6714, 148:54:183
6715, 148:55:516
6716, 148:56:849
6717, 148:58:183
6718, 148:59:516
6719, 149:00:849
6720, 149:02:183
6721, 149:03:516
6722, 149:04:849
6723, 149:06:183
6724, 149:07:516
6725, 149:08:849
6726, 149:10:183
6727, 149:11:516
6728, 149:12:849
6729, 149:14:183
6730, 149:15:516
6731, 149:16:849
6732, 149:18:183
6733, 149:19:516
6734, 149:20:849
6735, 149:22:183
6736, 149:23:516
6737, 149:24:849
6738, 149:26:183
6739, 149:27:516
6740, 149:28:849
6741, 149:30:183
6742, 149:31:516
6743, 149:32:849
6744, 149:34:183
6745, 149:35:516
6746, 149:36:849
6747, 149:38:183
6748, 149:39:516
6749, 149:40:849
6750, 149:42:183
6751, 149:43:516
6752, 149:44:849
6753, 149:46:183
6754, 149:47:516
6755, 149:48:849
6756, 149:50:183
6757, 149:51:516
6758, 149:52:849
6759, 149:54:183
6760, 149:55:516
6761, 149:56:849
6762, 149:58:183
6763, 149:59:516
6764, 150:00:849
6765, 150:02:183
6766, 150:03:516
6767, 150:04:849
6768, 150:06:183
6769, 150:07:516
6770, 150:08:849
6771, 150:10:183
6772, 150:11:516
6773, 150:12:849
6774, 150:14:183
6775, 150:15:516
6776, 150:16:849
6777, 150:18:183
6778, 150:19:516
6779, 150:20:849
6780, 150:22:183
6781, 150:23:516
6782, 150:24:849
6783, 150:26:183
6784, 150:27:516
6785, 150:28:849
6786, 150:30:183
6787, 150:31:516
6788, 150:32:849
6789, 150:34:183
6790, 150:35:516
6791, 150:36:849
6792, 150:38:183
6793, 150:39:516
6794, 150:40:849
6795, 150:42:183
6796, 150:43:516
6797, 150:44:849
6798, 150:46:183
6799, 150:47:516
6800, 150:48:849
6801, 150:50:183
6802, 150:51:516
6803, 150:52:849
6804, 150:54:183
6805, 150:55:516
6806, 150:56:849
6807, 150:58:183
6808, 150:59:516
6809, 151:00:849
6810, 151:02:183
6811, 151:03:516
6812, 151:04:849
6813, 151:06:183
6814, 151:07:516
6815, 151:08:849
6816, 151:10:183
6817, 151:11:516
6818, 151:12:849
6819, 151:14:183
6820, 151:15:516
6821, 151:16:849
6822, 151:18:183
6823, 151:19:516
6824, 151:20:849
6825, 151:22:183
6826, 151:23:516
6827, 151:24:849
6828, 151:26:183
6829, 151:27:516
6830, 151:28:849
6831, 151:30:183
6832, 151:31:516
6833, 151:32:849
6834, 151:34:183
6835, 151:35:516
6836, 151:36:849
6837, 151:38:183
6838, 151:39:516
6839, 151:40:849
6840, 151:42:183
6841, 151:43:516
6842, 151:44:849
6843, 151:46:183
6844, 151:47:516
6845, 151:48:849
6846, 151:50:183
6847, 151:51:516
6848, 151:52:849
6849, 151:54:183
6850, 151:55:516
6851, 151:56:849
6852, 151:58:183
6853, 151:59:516
6854, 152:00:849
6855, 152:02:183
6856, 152:03:516
6857, 152:04:849
6858, 152:06:183
6859, 152:07:516
6860, 152:08:849
6861, 152:10:183
6862, 152:11:516
6863, 152:12:849
6864, 152:14:183
6865, 152:15:516
6866, 152:16:849
6867, 152:18:183
6868, 152:19:516
6869, 152:20:849
6870, 152:22:183
6871, 152:23:516
6872, 152:24:849
6873, 152:26:183
6874, 152:27:516
6875, 152:28:849
6876, 152:30:183
6877, 152:31:516
6878, 152:32:849
6879, 152:34:183
6880, 152:35:516
6881, 152:36:849
6882, 152:37:220
6883, 152:38:768
6884, 152:40:316
6885, 152:41:865
6886, 152:43:413
6887, 152:44:961
6888, 152:46:510
6889, 152:48:058
6890, 152:49:607
6891, 152:51:155
6892, 152:52:703
6893, 152:54:252
6894, 152:55:800
6895, 152:57:349
6896, 152:58:897
6897, 153:00:445
6898, 153:01:994
6899, 153:03:542
6900, 153:05:090
6901, 153:06:639
6902, 153:08:187
6903, 153:09:736
6904, 153:11:284
6905, 153:12:832
6906, 153:14:381
6907, 153:15:929
6908, 153:17:478
6909, 153:19:026
6910, 153:20:574
6911, 153:22:123
6912, 153:23:671
6913, 153:25:219
6914, 153:26:768
6915, 153:28:316
6916, 153:29:865
6917, 153:31:413
6918, 153:32:961
6919, 153:34:510
6920, 153:36:058
6921, 153:37:607
6922, 153:39:155
6923, 153:40:703
6924, 153:42:252
6925, 153:43:800
6926, 153:45:349
6927, 153:46:897
6928, 153:48:445
6929, 153:49:994
6930, 153:51:542
6931, 153:53:090
6932, 153:54:639
6933, 153:56:187
6934, 153:57:736
6935, 153:59:284
6936, 154:00:832
6937, 154:02:381
6938, 154:03:929
6939, 154:05:478
6940, 154:07:026
6941, 154:08:574
6942, 154:10:123
6943, 154:11:671
6944, 154:13:219
6945, 154:14:768
6946, 154:16:316
6947, 154:17:865
6948, 154:19:413
6949, 154:20:961
6950, 154:22:510
6951, 154:24:058
6952, 154:25:607
6953, 154:27:155
6954, 154:28:703
6955, 154:30:252
6956, 154:31:800
6957, 154:33:349
6958, 154:34:897
6959, 154:36:445
6960, 154:37:994
6961, 154:39:542
6962, 154:41:090
6963, 154:42:639
6964, 154:44:187
6965, 154:45:736
6966, 154:47:284
6967, 154:48:832
6968, 154:50:381
6969, 154:51:929
6970, 154:53:478
6971, 154:55:026
6972, 154:56:574
6973, 154:58:123
6974, 154:59:671
6975, 155:01:219
6976, 155:02:768
6977, 155:04:316
6978, 155:05:865
6979, 155:07:413
6980, 155:08:961
6981, 155:10:510
6982, 155:12:058
6983, 155:13:607
6984, 155:15:155
6985, 155:16:703
6986, 155:18:252
6987, 155:19:800
6988, 155:21:349
6989, 155:22:897
6990, 155:24:445
6991, 155:25:994
6992, 155:27:542
6993, 155:29:090
6994, 155:30:639
6995, 155:32:187
6996, 155:33:736
6997, 155:35:284
6998, 155:36:832
6999, 155:38:381
7000, 155:39:929
7001, 155:41:478
7002, 155:43:026
7003, 155:44:574
7004, 155:46:123
7005, 155:47:671
7006, 155:49:219
7007, 155:50:768
7008, 155:52:316
7009, 155:53:865
7010, 155:55:413
7011, 155:56:961
7012, 155:58:510
7013, 156:00:058
7014, 156:01:607
7015, 156:03:155
7016, 156:04:703
7017, 156:06:252
7018, 156:07:800
7019, 156:09:349
7020, 156:10:897
7021, 156:12:445
7022, 156:13:994
7023, 156:15:542
7024, 156:17:090
7025, 156:18:639
7026, 156:20:187
7027, 156:21:736
7028, 156:23:284
7029, 156:24:832
7030, 156:26:381
7031, 156:27:929
7032, 156:29:478
7033, 156:31:026
7034, 156:32:574
7035, 156:34:123
7036, 156:35:671
7037, 156:37:219
7038, 156:38:768
7039, 156:40:316
7040, 156:41:865
7041, 156:43:413
7042, 156:44:961
7043, 156:46:510
7044, 156:48:058
7045, 156:49:607
7046, 156:51:155
7047, 156:52:703
7048, 156:54:252
7049, 156:55:800
7050, 156:57:349
7051, 156:58:897
7052, 157:00:445
7053, 157:01:994
7054, 157:03:542
7055, 157:05:090
7056, 157:06:639
7057, 157:08:187
7058, 157:09:736
7059, 157:11:284
7060, 157:12:832
7061, 157:14:381
7062, 157:15:543
7063, 157:16:854
7064, 157:18:165
7065, 157:19:477
7066, 157:20:788
7067, 157:22:100
7068, 157:23:411
7069, 157:24:723
7070, 157:26:034
7071, 157:27:346
7072, 157:28:657
7073, 157:29:969
7074, 157:31:280
7075, 157:32:592
7076, 157:33:903
7077, 157:35:215
7078, 157:36:526
7079, 157:37:838
7080, 157:39:149
7081, 157:40:461
7082, 157:41:772
7083, 157:43:083
7084, 157:44:395
7085, 157:45:706
7086, 157:47:018
7087, 157:48:329
7088, 157:49:641
7089, 157:50:952
7090, 157:52:264
7091, 157:53:575
7092, 157:54:887
7093, 157:56:198
